ACADEMIC_YEAR,ASSESSMENT_YEAR,SCH_ID,FFT_ID,UPN,SURNAME,FORENAMES,DOB,GENDER,PRIOR_ATTAIN_KEY_STAGE,PRIOR_ATTAIN_RANK,PRIOR_ATTAIN_GROUP,ENGLISH_TEST,WELSH_TEST,MATHS_TEST,SCIENCE_TEST,ENGLISH_TA,WELSH_TA,MATHS_TA,SCIENCE_TA,EST_BASIS,EST_RANK,QUAL_CODE,QUAL_DESC_SHORT,QUAL_DESC,SBJ_MAPPING,SBJ_QAN ,SUBJECT,QUALIFICATION_TITLE ,KS4_G_PROB,KS4_F_PROB,KS4_E_PROB,KS4_D_PROB,KS4_C_PROB,KS4_B_PROB,KS4_A_PROB,KS4_ASTAR_PROB,KS4_GPLUS_PROB,KS4_FPLUS_PROB,KS4_EPLUS_PROB,KS4_DPLUS_PROB,KS4_CPLUS_PROB,KS4_BPLUS_PROB,KS4_APLUS_PROB,KS4_PASS_PROB,KS4_GM,KS4_HGM_PROB,KS4_GA,EXPECTED_PROGRESS_LEVEL,BETTER_EXPECTED_PROGRESS_LEVEL,EXPECTED_PROGRESS_PROB,BETTER_EXPECTED_PROGRESS_PROB,PRIOR_ATTAIN_DATA_STATUS,EXPORT_DATE
2014,2014,9994002,99996059,UPN          ,Iridium,Christian,29/09/1997,M,2,,L,B,,N,N,1,,2,2,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,7,16,22,24,26,4,1,1,99,93,77,55,31,5,1,97,D,31,C,E,D,77,55,Final,08/05/2014
2014,2014,9994002,99996059,UPN          ,Iridium,Christian,29/09/1997,M,3,,L,3,,2,4,3,,2,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,8,17,23,25,24,3,1,1,99,92,75,53,28,4,1,97,D,28,C,D,D,53,28,Final,08/05/2014
2014,2014,9994002,99996482,UPN          ,Marrow,Kirsty,04/07/1998,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,39,26,8,2,99,99,97,91,76,37,11,99,C,37,B,B,B,37,11,Final,08/05/2014
2014,2014,9994002,99997290,UPN          ,Helium,William,30/11/1997,M,2,,U,4B,,5C,5B,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,14,34,25,12,5,99,99,96,89,75,42,17,99,C,42,B,B,A,42,17,Final,08/05/2014
2014,2014,9994002,99997290,UPN          ,Helium,William,30/11/1997,M,3,,U,6,,7,6,6,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,11,32,28,14,7,99,99,97,93,82,49,21,99,C,49,B,A,A,21,7,Final,08/05/2014
2014,2014,9994002,99997294,UPN          ,Iodine,Aimee,20/03/1998,F,2,,M,4B,,4B,4A,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,11,33,30,14,6,99,99,98,94,83,50,20,99,C,50,B,C,B,83,50,Final,08/05/2014
2014,2014,9994002,99997294,UPN          ,Iodine,Aimee,20/03/1998,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,39,26,8,2,99,99,97,91,76,36,10,99,C,36,B,B,B,36,10,Final,08/05/2014
2014,2014,9994002,99997296,UPN          ,Ginger,Harry,13/09/1997,M,2,,L,4C,,3B,4A,3,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,9,14,22,35,13,3,1,99,97,88,73,51,16,4,99,C,16,B,C,B,51,16,Final,08/05/2014
2014,2014,9994002,99997296,UPN          ,Ginger,Harry,13/09/1997,M,3,,L,4,,5,5,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,4,8,15,23,36,11,2,1,99,96,88,73,50,14,3,99,C,14,B,B,B,14,3,Final,08/05/2014
2014,2014,9994002,99997314,UPN          ,Helium,Leon,10/02/1998,M,2,,U,5C,,5A,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,8,25,28,21,13,99,99,98,95,87,62,34,99,B,34,A,B,A,62,34,Final,08/05/2014
2014,2014,9994002,99997314,UPN          ,Helium,Leon,10/02/1998,M,3,,U,5,,8,7,5,,8,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,9,29,29,18,9,99,99,98,94,85,56,27,99,B,27,A,S,S,9,9,Final,08/05/2014
2014,2014,9994002,99997392,UPN          ,Lemon,Grace,17/10/1997,F,2,,U,4C,,5B,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,25,33,21,11,99,99,99,97,91,65,32,99,B,32,A,B,A,65,32,Final,08/05/2014
2014,2014,9994002,99997392,UPN          ,Lemon,Grace,17/10/1997,F,3,,M,5,,5,7,5,,5,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,11,35,31,14,5,99,99,99,95,84,50,19,99,C,50,B,A,A,19,5,Final,08/05/2014
2014,2014,9994002,99997422,UPN          ,Neon,Gareth,03/08/1998,M,2,,U,4B,,5A,5A,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,9,27,28,19,11,99,99,98,94,85,58,30,99,B,30,A,B,A,58,30,Final,08/05/2014
2014,2014,9994002,99997422,UPN          ,Neon,Gareth,03/08/1998,M,3,,U,7,,7,7,7,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,6,22,29,23,16,99,99,99,97,91,69,40,99,B,40,A,S,S,16,16,Final,08/05/2014
2014,2014,9994002,99997475,UPN          ,Potassium,Lee,09/04/1998,M,2,,U,5C,,4B,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,14,34,25,12,5,99,99,96,90,76,43,18,99,C,43,B,B,A,43,18,Final,08/05/2014
2014,2014,9994002,99997475,UPN          ,Potassium,Lee,09/04/1998,M,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,14,36,25,11,4,99,99,96,89,75,40,14,99,C,40,B,A,A,14,4,Final,08/05/2014
2014,2014,9994002,99997478,UPN          ,Pear,Katie,06/10/1997,F,2,,U,5C,,5C,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,4,19,32,26,18,99,99,99,98,94,75,43,99,B,43,A,B,A,75,43,Final,08/05/2014
2014,2014,9994002,99997478,UPN          ,Pear,Katie,06/10/1997,F,3,,U,6,,6,7,6,,6,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,22,33,24,14,99,99,99,98,93,71,38,99,B,38,A,A,A,38,14,Final,08/05/2014
2014,2014,9994002,99998954,UPN          ,Potassium,Christian,20/06/1998,M,2,,L,B,,3C,3A,2,,3,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,6,12,19,24,30,7,1,1,99,94,82,63,39,9,1,98,D,39,C,D,C,63,39,Final,08/05/2014
2014,2014,9994002,99998954,UPN          ,Potassium,Christian,20/06/1998,M,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,20,38,16,4,1,99,98,91,80,59,21,5,99,C,21,B,B,B,21,5,Final,08/05/2014
2014,2014,9994002,99998969,UPN          ,Tumeric,Abigail,07/02/1998,F,2,,U,5C,,5B,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,4,17,31,27,20,99,99,99,99,95,78,47,99,B,47,A,B,A,78,47,Final,08/05/2014
2014,2014,9994002,99998969,UPN          ,Tumeric,Abigail,07/02/1998,F,3,,U,6,,7,6,6,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,21,33,25,15,99,99,99,98,94,73,39,99,B,39,A,A,A,39,15,Final,08/05/2014
2014,2014,9994002,99999430,UPN          ,Orange,Oliver,13/05/1998,M,2,,U,4A,,5B,5A,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,4,10,29,28,18,9,99,99,97,93,83,54,27,99,B,27,A,B,A,54,27,Final,08/05/2014
2014,2014,9994002,99999430,UPN          ,Orange,Oliver,13/05/1998,M,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,33,27,14,6,99,99,97,92,80,47,20,99,C,47,B,A,A,20,6,Final,08/05/2014
2014,2014,9994002,99999456,UPN          ,Banana,Alex,03/10/1997,M,2,,M,4A,,4B,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,10,18,36,19,6,2,99,98,92,82,63,27,8,99,C,27,B,C,B,63,27,Final,08/05/2014
2014,2014,9994002,99999456,UPN          ,Banana,Alex,03/10/1997,M,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,19,38,19,5,1,99,98,93,83,64,26,7,99,C,26,B,B,B,26,7,Final,08/05/2014
2014,2014,9994002,99999531,UPN          ,Plum,Ella,27/01/1998,F,2,,L,4C,,3A,4B,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,15,38,25,9,3,99,99,96,90,75,37,12,99,C,37,B,C,B,75,37,Final,08/05/2014
2014,2014,9994002,99999531,UPN          ,Plum,Ella,27/01/1998,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,40,26,8,2,99,99,97,91,75,36,10,99,C,36,B,B,B,36,10,Final,08/05/2014
